,Mean,Std Dev
0,73.16,2.062280291328023
1,75.67999999999999,0.9833615815151595
2,76.02,1.0281050529979894
3,75.9,0.25495097567963726
4,77.10000000000001,0.7681145747868592
5,76.56,0.49295030175464727
6,76.26,0.5594640292279748
7,76.76,0.43358966777357755
8,77.06,0.39115214431215706
9,77.1,0.0
